symbol,company_name,trading_date,trading_time,price
LT,Larsen & Toubro,2026-09-10,09:45,3911.3
LT,Larsen & Toubro,2026-09-10,10:15,3918.57
LT,Larsen & Toubro,2026-09-10,10:45,3913.72
LT,Larsen & Toubro,2026-09-10,11:15,3915.71
LT,Larsen & Toubro,2026-09-10,11:45,3933.32
LT,Larsen & Toubro,2026-09-10,12:15,3953.27
LT,Larsen & Toubro,2026-09-10,12:45,3957.58
LT,Larsen & Toubro,2026-09-10,13:15,3971.19
LT,Larsen & Toubro,2026-09-10,13:45,4006.56
LT,Larsen & Toubro,2026-09-10,14:15,4031.53
LT,Larsen & Toubro,2026-09-10,14:45,4043.21
LT,Larsen & Toubro,2026-09-10,15:15,4075.25
LT,Larsen & Toubro,2026-09-11,09:15,3911.3
LT,Larsen & Toubro,2026-09-11,09:45,3897.63
LT,Larsen & Toubro,2026-09-11,10:15,3894.63
LT,Larsen & Toubro,2026-09-11,10:45,3902.99
LT,Larsen & Toubro,2026-09-11,11:15,3898.13
LT,Larsen & Toubro,2026-09-11,11:45,3920.36
LT,Larsen & Toubro,2026-09-11,12:15,3917.16
LT,Larsen & Toubro,2026-09-11,12:45,3934.6
LT,Larsen & Toubro,2026-09-11,13:15,3950.44
LT,Larsen & Toubro,2026-09-11,13:45,3971.85
LT,Larsen & Toubro,2026-09-11,14:15,3996.46
LT,Larsen & Toubro,2026-09-11,14:45,4019.58
LT,Larsen & Toubro,2026-09-11,15:15,4057.55
LT,Larsen & Toubro,2026-09-14,09:15,3943.33
LT,Larsen & Toubro,2026-09-14,09:45,3937.99
LT,Larsen & Toubro,2026-09-14,10:15,3930.42
LT,Larsen & Toubro,2026-09-14,10:45,3937.06
LT,Larsen & Toubro,2026-09-14,11:15,3935.8
LT,Larsen & Toubro,2026-09-14,11:45,3946.79
LT,Larsen & Toubro,2026-09-14,12:15,3953.7
LT,Larsen & Toubro,2026-09-14,12:45,3964.65
LT,Larsen & Toubro,2026-09-14,13:15,3989.69
LT,Larsen & Toubro,2026-09-14,13:45,3996.25
LT,Larsen & Toubro,2026-09-14,14:15,4025.88
LT,Larsen & Toubro,2026-09-14,14:45,4050.86
LT,Larsen & Toubro,2026-09-14,15:15,4077.5
LT,Larsen & Toubro,2026-09-15,09:15,3901.24
LT,Larsen & Toubro,2026-09-15,09:45,3896.53
LT,Larsen & Toubro,2026-09-15,10:15,3904.38
LT,Larsen & Toubro,2026-09-15,10:45,3902.69
LT,Larsen & Toubro,2026-09-15,11:15,3896.41
LT,Larsen & Toubro,2026-09-15,11:45,3904.98
LT,Larsen & Toubro,2026-09-15,12:15,3925.12
LT,Larsen & Toubro,2026-09-15,12:45,3934.87
LT,Larsen & Toubro,2026-09-15,13:15,3945.51
LT,Larsen & Toubro,2026-09-15,13:45,3961.67
LT,Larsen & Toubro,2026-09-15,14:15,3999.54
LT,Larsen & Toubro,2026-09-15,14:45,4020.52
LT,Larsen & Toubro,2026-09-15,15:15,4040.69
LT,Larsen & Toubro,2026-09-16,09:15,3960.34
LT,Larsen & Toubro,2026-09-16,09:45,3955.13
LT,Larsen & Toubro,2026-09-16,10:15,3943.68
LT,Larsen & Toubro,2026-09-16,10:45,3934.25
LT,Larsen & Toubro,2026-09-16,11:15,3932.47
LT,Larsen & Toubro,2026-09-16,11:45,3937.27
LT,Larsen & Toubro,2026-09-16,12:15,3944.05
LT,Larsen & Toubro,2026-09-16,12:45,3967.07
LT,Larsen & Toubro,2026-09-16,13:15,3988.57
LT,Larsen & Toubro,2026-09-16,13:45,4024.53
LT,Larsen & Toubro,2026-09-16,14:15,4058.69
LT,Larsen & Toubro,2026-09-16,14:45,4093.04
LT,Larsen & Toubro,2026-09-16,15:15,4117.31
LT,Larsen & Toubro,2026-09-17,09:15,3927.8
LT,Larsen & Toubro,2026-09-17,09:45,3924.88
LT,Larsen & Toubro,2026-09-17,10:15,3923.72
LT,Larsen & Toubro,2026-09-17,10:45,3915.6
LT,Larsen & Toubro,2026-09-17,11:15,3915.28
LT,Larsen & Toubro,2026-09-17,11:45,3910.02
LT,Larsen & Toubro,2026-09-17,12:15,3916.11
LT,Larsen & Toubro,2026-09-17,12:45,3928.63
LT,Larsen & Toubro,2026-09-17,13:15,3946.4
LT,Larsen & Toubro,2026-09-17,13:45,3961.99
LT,Larsen & Toubro,2026-09-17,14:15,3993.67
LT,Larsen & Toubro,2026-09-17,14:45,4025.89
LT,Larsen & Toubro,2026-09-17,15:15,4061.22
LT,Larsen & Toubro,2026-09-18,09:15,3939.38
LT,Larsen & Toubro,2026-09-18,09:45,3927.78
LT,Larsen & Toubro,2026-09-18,10:15,3936.01
LT,Larsen & Toubro,2026-09-18,10:45,3943.44
LT,Larsen & Toubro,2026-09-18,11:15,3938.88
LT,Larsen & Toubro,2026-09-18,11:45,3941.1
LT,Larsen & Toubro,2026-09-18,12:15,3957.29
LT,Larsen & Toubro,2026-09-18,12:45,3983.03
LT,Larsen & Toubro,2026-09-18,13:15,3998.39
LT,Larsen & Toubro,2026-09-18,13:45,4008.6
LT,Larsen & Toubro,2026-09-18,14:15,4028.1
LT,Larsen & Toubro,2026-09-18,14:45,4058.4
LT,Larsen & Toubro,2026-09-18,15:15,4087.03
LT,Larsen & Toubro,2026-09-21,09:15,3955.43
LT,Larsen & Toubro,2026-09-21,09:45,3952.35
LT,Larsen & Toubro,2026-09-21,10:15,3941.03
LT,Larsen & Toubro,2026-09-21,10:45,3956.15
LT,Larsen & Toubro,2026-09-21,11:15,3962.01
LT,Larsen & Toubro,2026-09-21,11:45,3971.47
LT,Larsen & Toubro,2026-09-21,12:15,3986.06
LT,Larsen & Toubro,2026-09-21,12:45,3990.5
LT,Larsen & Toubro,2026-09-21,13:15,4014.29
LT,Larsen & Toubro,2026-09-21,13:45,4034.38
LT,Larsen & Toubro,2026-09-21,14:15,4050.18
LT,Larsen & Toubro,2026-09-21,14:45,4089.33
LT,Larsen & Toubro,2026-09-21,15:15,4107.05
AXISBANK,Axis Bank,2026-09-01,09:15,1224.44
AXISBANK,Axis Bank,2026-09-01,09:45,1222.69
AXISBANK,Axis Bank,2026-09-01,10:15,1219.83
AXISBANK,Axis Bank,2026-09-01,10:45,1217.9
AXISBANK,Axis Bank,2026-09-01,11:15,1213.77
AXISBANK,Axis Bank,2026-09-01,11:45,1210.52
AXISBANK,Axis Bank,2026-09-01,12:15,1211.51
AXISBANK,Axis Bank,2026-09-01,12:45,1214.78
AXISBANK,Axis Bank,2026-09-01,13:15,1216.24
AXISBANK,Axis Bank,2026-09-01,13:45,1217.89
AXISBANK,Axis Bank,2026-09-01,14:15,1218.6
AXISBANK,Axis Bank,2026-09-01,14:45,1220.89
AXISBANK,Axis Bank,2026-09-01,15:15,1222.04
AXISBANK,Axis Bank,2026-09-02,09:15,1236.07
AXISBANK,Axis Bank,2026-09-02,09:45,1241.56
AXISBANK,Axis Bank,2026-09-02,10:15,1239.0
AXISBANK,Axis Bank,2026-09-02,10:45,1233.34
AXISBANK,Axis Bank,2026-09-02,11:15,1228.97
AXISBANK,Axis Bank,2026-09-02,11:45,1224.02
AXISBANK,Axis Bank,2026-09-02,12:15,1221.13
AXISBANK,Axis Bank,2026-09-02,12:45,1227.15
AXISBANK,Axis Bank,2026-09-02,13:15,1235.69
AXISBANK,Axis Bank,2026-09-02,13:45,1236.99
AXISBANK,Axis Bank,2026-09-02,14:15,1236.74
AXISBANK,Axis Bank,2026-09-02,14:45,1238.04
AXISBANK,Axis Bank,2026-09-02,15:15,1237.22
AXISBANK,Axis Bank,2026-09-03,09:15,1230.07
AXISBANK,Axis Bank,2026-09-03,09:45,1229.71
AXISBANK,Axis Bank,2026-09-03,10:15,1231.03
AXISBANK,Axis Bank,2026-09-03,10:45,1225.86
AXISBANK,Axis Bank,2026-09-03,11:15,1222.97
AXISBANK,Axis Bank,2026-09-03,11:45,1218.19
AXISBANK,Axis Bank,2026-09-03,12:15,1221.44
AXISBANK,Axis Bank,2026-09-03,12:45,1223.98
AXISBANK,Axis Bank,2026-09-03,13:15,1228.6
AXISBANK,Axis Bank,2026-09-03,13:45,1232.9
AXISBANK,Axis Bank,2026-09-03,14:15,1232.9
AXISBANK,Axis Bank,2026-09-03,14:45,1232.41
AXISBANK,Axis Bank,2026-09-03,15:15,1231.24
AXISBANK,Axis Bank,2026-09-04,09:15,1238.48
AXISBANK,Axis Bank,2026-09-04,09:45,1242.23
AXISBANK,Axis Bank,2026-09-04,10:15,1240.33
AXISBANK,Axis Bank,2026-09-04,10:45,1237.44
AXISBANK,Axis Bank,2026-09-04,11:15,1233.94
AXISBANK,Axis Bank,2026-09-04,11:45,1227.54
AXISBANK,Axis Bank,2026-09-04,12:15,1232.46
AXISBANK,Axis Bank,2026-09-04,12:45,1236.61
AXISBANK,Axis Bank,2026-09-04,13:15,1240.02
AXISBANK,Axis Bank,2026-09-04,13:45,1247.94
AXISBANK,Axis Bank,2026-09-04,14:15,1246.33
AXISBANK,Axis Bank,2026-09-04,14:45,1244.19
AXISBANK,Axis Bank,2026-09-04,15:15,1248.33
AXISBANK,Axis Bank,2026-09-07,09:15,1231.65
AXISBANK,Axis Bank,2026-09-07,09:45,1231.82
AXISBANK,Axis Bank,2026-09-07,10:15,1230.96
AXISBANK,Axis Bank,2026-09-07,10:45,1228.73
AXISBANK,Axis Bank,2026-09-07,11:15,1223.35
AXISBANK,Axis Bank,2026-09-07,11:45,1217.03
AXISBANK,Axis Bank,2026-09-07,12:15,1214.99
AXISBANK,Axis Bank,2026-09-07,12:45,1220.68
AXISBANK,Axis Bank,2026-09-07,13:15,1227.97
AXISBANK,Axis Bank,2026-09-07,13:45,1231.94
AXISBANK,Axis Bank,2026-09-07,14:15,1226.82
AXISBANK,Axis Bank,2026-09-07,14:45,1222.72
AXISBANK,Axis Bank,2026-09-07,15:15,1223.95
AXISBANK,Axis Bank,2026-09-08,09:15,1238.79
AXISBANK,Axis Bank,2026-09-08,09:45,1243.63
AXISBANK,Axis Bank,2026-09-08,10:15,1245.54
AXISBANK,Axis Bank,2026-09-08,10:45,1241.05
AXISBANK,Axis Bank,2026-09-08,11:15,1234.18
AXISBANK,Axis Bank,2026-09-08,11:45,1228.74
AXISBANK,Axis Bank,2026-09-08,12:15,1228.8
AXISBANK,Axis Bank,2026-09-08,12:45,1231.61
AXISBANK,Axis Bank,2026-09-08,13:15,1233.79
AXISBANK,Axis Bank,2026-09-08,13:45,1234.19
AXISBANK,Axis Bank,2026-09-08,14:15,1231.6
AXISBANK,Axis Bank,2026-09-08,14:45,1227.11
AXISBANK,Axis Bank,2026-09-08,15:15,1224.66
AXISBANK,Axis Bank,2026-09-09,09:15,1244.66
AXISBANK,Axis Bank,2026-09-09,09:45,1246.24
AXISBANK,Axis Bank,2026-09-09,10:15,1243.17
AXISBANK,Axis Bank,2026-09-09,10:45,1237.43
AXISBANK,Axis Bank,2026-09-09,11:15,1231.58
AXISBANK,Axis Bank,2026-09-09,11:45,1228.02
AXISBANK,Axis Bank,2026-09-09,12:15,1231.24
AXISBANK,Axis Bank,2026-09-09,12:45,1239.55
AXISBANK,Axis Bank,2026-09-09,13:15,1246.21
AXISBANK,Axis Bank,2026-09-09,13:45,1248.55
AXISBANK,Axis Bank,2026-09-09,14:15,1244.21
AXISBANK,Axis Bank,2026-09-09,14:45,1238.21
AXISBANK,Axis Bank,2026-09-09,15:15,1236.42
AXISBANK,Axis Bank,2026-09-10,09:15,1232.03
AXISBANK,Axis Bank,2026-09-10,09:45,1235.97
AXISBANK,Axis Bank,2026-09-10,10:15,1238.14
AXISBANK,Axis Bank,2026-09-10,10:45,1231.79
AXISBANK,Axis Bank,2026-09-10,11:15,1223.97
AXISBANK,Axis Bank,2026-09-10,11:45,1223.83
AXISBANK,Axis Bank,2026-09-10,12:15,1224.36
AXISBANK,Axis Bank,2026-09-10,12:45,1227.65
AXISBANK,Axis Bank,2026-09-10,13:15,1232.77
AXISBANK,Axis Bank,2026-09-10,13:45,1237.71
AXISBANK,Axis Bank,2026-09-10,14:15,1236.48
AXISBANK,Axis Bank,2026-09-10,14:45,1230.78
AXISBANK,Axis Bank,2026-09-10,15:15,1232.99
AXISBANK,Axis Bank,2026-09-11,09:15,1250.49
AXISBANK,Axis Bank,2026-09-11,09:45,1250.1
AXISBANK,Axis Bank,2026-09-11,10:15,1248.46
AXISBANK,Axis Bank,2026-09-11,10:45,1247.4
AXISBANK,Axis Bank,2026-09-11,11:15,1239.91
AXISBANK,Axis Bank,2026-09-11,11:45,1239.41
AXISBANK,Axis Bank,2026-09-11,12:15,1237.52
AXISBANK,Axis Bank,2026-09-11,12:45,1243.69
AXISBANK,Axis Bank,2026-09-11,13:15,1247.48
AXISBANK,Axis Bank,2026-09-11,13:45,1251.72
AXISBANK,Axis Bank,2026-09-11,14:15,1253.04
AXISBANK,Axis Bank,2026-09-11,14:45,1248.54
AXISBANK,Axis Bank,2026-09-11,15:15,1252.84
AXISBANK,Axis Bank,2026-09-14,09:15,1241.18
AXISBANK,Axis Bank,2026-09-14,09:45,1242.31
AXISBANK,Axis Bank,2026-09-14,10:15,1240.09
AXISBANK,Axis Bank,2026-09-14,10:45,1239.64
AXISBANK,Axis Bank,2026-09-14,11:15,1230.16
AXISBANK,Axis Bank,2026-09-14,11:45,1227.45
AXISBANK,Axis Bank,2026-09-14,12:15,1227.63
AXISBANK,Axis Bank,2026-09-14,12:45,1232.47
AXISBANK,Axis Bank,2026-09-14,13:15,1242.56
AXISBANK,Axis Bank,2026-09-14,13:45,1241.75
AXISBANK,Axis Bank,2026-09-14,14:15,1244.03
AXISBANK,Axis Bank,2026-09-14,14:45,1241.95
AXISBANK,Axis Bank,2026-09-14,15:15,1241.88
AXISBANK,Axis Bank,2026-09-15,09:15,1244.81
AXISBANK,Axis Bank,2026-09-15,09:45,1246.22
AXISBANK,Axis Bank,2026-09-15,10:15,1247.91
AXISBANK,Axis Bank,2026-09-15,10:45,1242.52
AXISBANK,Axis Bank,2026-09-15,11:15,1234.63
AXISBANK,Axis Bank,2026-09-15,11:45,1230.55
AXISBANK,Axis Bank,2026-09-15,12:15,1233.14
AXISBANK,Axis Bank,2026-09-15,12:45,1239.07
AXISBANK,Axis Bank,2026-09-15,13:15,1242.84
AXISBANK,Axis Bank,2026-09-15,13:45,1245.12
AXISBANK,Axis Bank,2026-09-15,14:15,1249.14
AXISBANK,Axis Bank,2026-09-15,14:45,1248.55
AXISBANK,Axis Bank,2026-09-15,15:15,1246.69
AXISBANK,Axis Bank,2026-09-16,09:15,1252.49
AXISBANK,Axis Bank,2026-09-16,09:45,1253.77
AXISBANK,Axis Bank,2026-09-16,10:15,1249.49
AXISBANK,Axis Bank,2026-09-16,10:45,1242.75
AXISBANK,Axis Bank,2026-09-16,11:15,1235.15
AXISBANK,Axis Bank,2026-09-16,11:45,1228.18
AXISBANK,Axis Bank,2026-09-16,12:15,1229.67
AXISBANK,Axis Bank,2026-09-16,12:45,1235.56
AXISBANK,Axis Bank,2026-09-16,13:15,1243.94
AXISBANK,Axis Bank,2026-09-16,13:45,1250.62
AXISBANK,Axis Bank,2026-09-16,14:15,1253.42
AXISBANK,Axis Bank,2026-09-16,14:45,1254.65
AXISBANK,Axis Bank,2026-09-16,15:15,1255.52
AXISBANK,Axis Bank,2026-09-17,09:15,1244.69
AXISBANK,Axis Bank,2026-09-17,09:45,1246.57
AXISBANK,Axis Bank,2026-09-17,10:15,1245.8
AXISBANK,Axis Bank,2026-09-17,10:45,1239.74
AXISBANK,Axis Bank,2026-09-17,11:15,1230.83
AXISBANK,Axis Bank,2026-09-17,11:45,1224.9
AXISBANK,Axis Bank,2026-09-17,12:15,1222.04
AXISBANK,Axis Bank,2026-09-17,12:45,1225.71
AXISBANK,Axis Bank,2026-09-17,13:15,1230.7
AXISBANK,Axis Bank,2026-09-17,13:45,1235.54
AXISBANK,Axis Bank,2026-09-17,14:15,1237.17
AXISBANK,Axis Bank,2026-09-17,14:45,1237.65
AXISBANK,Axis Bank,2026-09-17,15:15,1242.55
AXISBANK,Axis Bank,2026-09-18,09:15,1257.75
AXISBANK,Axis Bank,2026-09-18,09:45,1259.35
AXISBANK,Axis Bank,2026-09-18,10:15,1260.32
AXISBANK,Axis Bank,2026-09-18,10:45,1257.12
AXISBANK,Axis Bank,2026-09-18,11:15,1247.37
AXISBANK,Axis Bank,2026-09-18,11:45,1239.38
AXISBANK,Axis Bank,2026-09-18,12:15,1242.51
AXISBANK,Axis Bank,2026-09-18,12:45,1250.87
AXISBANK,Axis Bank,2026-09-18,13:15,1255.88
AXISBANK,Axis Bank,2026-09-18,13:45,1255.0
AXISBANK,Axis Bank,2026-09-18,14:15,1254.83
AXISBANK,Axis Bank,2026-09-18,14:45,1256.8
AXISBANK,Axis Bank,2026-09-18,15:15,1257.67
AXISBANK,Axis Bank,2026-09-21,09:15,1250.01
AXISBANK,Axis Bank,2026-09-21,09:45,1251.61
AXISBANK,Axis Bank,2026-09-21,10:15,1247.99
AXISBANK,Axis Bank,2026-09-21,10:45,1246.36
AXISBANK,Axis Bank,2026-09-21,11:15,1239.33
AXISBANK,Axis Bank,2026-09-21,11:45,1235.62
AXISBANK,Axis Bank,2026-09-21,12:15,1237.75
AXISBANK,Axis Bank,2026-09-21,12:45,1238.58
AXISBANK,Axis Bank,2026-09-21,13:15,1248.1
AXISBANK,Axis Bank,2026-09-21,13:45,1250.83
AXISBANK,Axis Bank,2026-09-21,14:15,1248.34
AXISBANK,Axis Bank,2026-09-21,14:45,1250.95
AXISBANK,Axis Bank,2026-09-21,15:15,1248.03
HINDUNILVR,Hindustan Unilever,2026-09-01,09:15,2638.48
HINDUNILVR,Hindustan Unilever,2026-09-01,09:45,2625.68
HINDUNILVR,Hindustan Unilever,2026-09-01,10:15,2608.13
HINDUNILVR,Hindustan Unilever,2026-09-01,10:45,2613.13
HINDUNILVR,Hindustan Unilever,2026-09-01,11:15,2625.33
HINDUNILVR,Hindustan Unilever,2026-09-01,11:45,2619.28
HINDUNILVR,Hindustan Unilever,2026-09-01,12:15,2611.13
HINDUNILVR,Hindustan Unilever,2026-09-01,12:45,2617.33
HINDUNILVR,Hindustan Unilever,2026-09-01,13:15,2616.82
HINDUNILVR,Hindustan Unilever,2026-09-01,13:45,2613.45
HINDUNILVR,Hindustan Unilever,2026-09-01,14:15,2622.34
HINDUNILVR,Hindustan Unilever,2026-09-01,14:45,2646.92
HINDUNILVR,Hindustan Unilever,2026-09-01,15:15,2651.42
HINDUNILVR,Hindustan Unilever,2026-09-02,09:15,2658.39
HINDUNILVR,Hindustan Unilever,2026-09-02,09:45,2655.26
HINDUNILVR,Hindustan Unilever,2026-09-02,10:15,2640.22
HINDUNILVR,Hindustan Unilever,2026-09-02,10:45,2633.88
HINDUNILVR,Hindustan Unilever,2026-09-02,11:15,2647.16
HINDUNILVR,Hindustan Unilever,2026-09-02,11:45,2635.16
HINDUNILVR,Hindustan Unilever,2026-09-02,12:15,2625.79
HINDUNILVR,Hindustan Unilever,2026-09-02,12:45,2642.57
HINDUNILVR,Hindustan Unilever,2026-09-02,13:15,2650.66
HINDUNILVR,Hindustan Unilever,2026-09-02,13:45,2636.02
HINDUNILVR,Hindustan Unilever,2026-09-02,14:15,2641.52
HINDUNILVR,Hindustan Unilever,2026-09-02,14:45,2660.87
HINDUNILVR,Hindustan Unilever,2026-09-02,15:15,2656.18
HINDUNILVR,Hindustan Unilever,2026-09-03,09:15,2692.43
HINDUNILVR,Hindustan Unilever,2026-09-03,09:45,2674.15
HINDUNILVR,Hindustan Unilever,2026-09-03,10:15,2662.25
HINDUNILVR,Hindustan Unilever,2026-09-03,10:45,2660.83
HINDUNILVR,Hindustan Unilever,2026-09-03,11:15,2667.52
HINDUNILVR,Hindustan Unilever,2026-09-03,11:45,2655.23
HINDUNILVR,Hindustan Unilever,2026-09-03,12:15,2651.56
HINDUNILVR,Hindustan Unilever,2026-09-03,12:45,2662.51
HINDUNILVR,Hindustan Unilever,2026-09-03,13:15,2668.99
HINDUNILVR,Hindustan Unilever,2026-09-03,13:45,2662.83
HINDUNILVR,Hindustan Unilever,2026-09-03,14:15,2668.72
HINDUNILVR,Hindustan Unilever,2026-09-03,14:45,2686.55
HINDUNILVR,Hindustan Unilever,2026-09-03,15:15,2690.13
HINDUNILVR,Hindustan Unilever,2026-09-04,09:15,2668.51
HINDUNILVR,Hindustan Unilever,2026-09-04,09:45,2661.18
HINDUNILVR,Hindustan Unilever,2026-09-04,10:15,2636.65
HINDUNILVR,Hindustan Unilever,2026-09-04,10:45,2638.45
HINDUNILVR,Hindustan Unilever,2026-09-04,11:15,2644.44
HINDUNILVR,Hindustan Unilever,2026-09-04,11:45,2629.83
HINDUNILVR,Hindustan Unilever,2026-09-04,12:15,2632.95
HINDUNILVR,Hindustan Unilever,2026-09-04,12:45,2642.53
HINDUNILVR,Hindustan Unilever,2026-09-04,13:15,2642.54
HINDUNILVR,Hindustan Unilever,2026-09-04,13:45,2642.06
HINDUNILVR,Hindustan Unilever,2026-09-04,14:15,2644.39
HINDUNILVR,Hindustan Unilever,2026-09-04,14:45,2661.91
HINDUNILVR,Hindustan Unilever,2026-09-04,15:15,2675.75
HINDUNILVR,Hindustan Unilever,2026-09-07,09:15,2654.27
HINDUNILVR,Hindustan Unilever,2026-09-07,09:45,2638.62
HINDUNILVR,Hindustan Unilever,2026-09-07,10:15,2625.16
HINDUNILVR,Hindustan Unilever,2026-09-07,10:45,2631.52
HINDUNILVR,Hindustan Unilever,2026-09-07,11:15,2635.12
HINDUNILVR,Hindustan Unilever,2026-09-07,11:45,2622.89
HINDUNILVR,Hindustan Unilever,2026-09-07,12:15,2616.65
HINDUNILVR,Hindustan Unilever,2026-09-07,12:45,2633.73
HINDUNILVR,Hindustan Unilever,2026-09-07,13:15,2644.76
HINDUNILVR,Hindustan Unilever,2026-09-07,13:45,2638.2
HINDUNILVR,Hindustan Unilever,2026-09-07,14:15,2639.73
HINDUNILVR,Hindustan Unilever,2026-09-07,14:45,2655.09
HINDUNILVR,Hindustan Unilever,2026-09-07,15:15,2665.93
HINDUNILVR,Hindustan Unilever,2026-09-08,09:15,2682.45
HINDUNILVR,Hindustan Unilever,2026-09-08,09:45,2674.12
HINDUNILVR,Hindustan Unilever,2026-09-08,10:15,2665.53
HINDUNILVR,Hindustan Unilever,2026-09-08,10:45,2671.43
HINDUNILVR,Hindustan Unilever,2026-09-08,11:15,2679.43
HINDUNILVR,Hindustan Unilever,2026-09-08,11:45,2667.85
HINDUNILVR,Hindustan Unilever,2026-09-08,12:15,2659.9
HINDUNILVR,Hindustan Unilever,2026-09-08,12:45,2668.0
HINDUNILVR,Hindustan Unilever,2026-09-08,13:15,2670.36
HINDUNILVR,Hindustan Unilever,2026-09-08,13:45,2657.18
HINDUNILVR,Hindustan Unilever,2026-09-08,14:15,2655.0
HINDUNILVR,Hindustan Unilever,2026-09-08,14:45,2669.05
HINDUNILVR,Hindustan Unilever,2026-09-08,15:15,2666.48
HINDUNILVR,Hindustan Unilever,2026-09-09,09:15,2702.71
HINDUNILVR,Hindustan Unilever,2026-09-09,09:45,2687.04
HINDUNILVR,Hindustan Unilever,2026-09-09,10:15,2663.47
HINDUNILVR,Hindustan Unilever,2026-09-09,10:45,2655.96
HINDUNILVR,Hindustan Unilever,2026-09-09,11:15,2660.45
HINDUNILVR,Hindustan Unilever,2026-09-09,11:45,2652.13
HINDUNILVR,Hindustan Unilever,2026-09-09,12:15,2651.75
HINDUNILVR,Hindustan Unilever,2026-09-09,12:45,2672.26
HINDUNILVR,Hindustan Unilever,2026-09-09,13:15,2681.57
HINDUNILVR,Hindustan Unilever,2026-09-09,13:45,2675.38
HINDUNILVR,Hindustan Unilever,2026-09-09,14:15,2676.14
HINDUNILVR,Hindustan Unilever,2026-09-09,14:45,2684.81
HINDUNILVR,Hindustan Unilever,2026-09-09,15:15,2684.95
HINDUNILVR,Hindustan Unilever,2026-09-10,09:15,2684.24
HINDUNILVR,Hindustan Unilever,2026-09-10,09:45,2675.63
HINDUNILVR,Hindustan Unilever,2026-09-10,10:15,2666.56
HINDUNILVR,Hindustan Unilever,2026-09-10,10:45,2660.34
HINDUNILVR,Hindustan Unilever,2026-09-10,11:15,2664.54
HINDUNILVR,Hindustan Unilever,2026-09-10,11:45,2659.77
HINDUNILVR,Hindustan Unilever,2026-09-10,12:15,2653.51
HINDUNILVR,Hindustan Unilever,2026-09-10,12:45,2661.07
HINDUNILVR,Hindustan Unilever,2026-09-10,13:15,2665.37
HINDUNILVR,Hindustan Unilever,2026-09-10,13:45,2668.86
HINDUNILVR,Hindustan Unilever,2026-09-10,14:15,2670.82
HINDUNILVR,Hindustan Unilever,2026-09-10,14:45,2680.24
HINDUNILVR,Hindustan Unilever,2026-09-10,15:15,2689.42
HINDUNILVR,Hindustan Unilever,2026-09-11,09:15,2681.35
HINDUNILVR,Hindustan Unilever,2026-09-11,09:45,2668.23
HINDUNILVR,Hindustan Unilever,2026-09-11,10:15,2652.9
HINDUNILVR,Hindustan Unilever,2026-09-11,10:45,2656.94
HINDUNILVR,Hindustan Unilever,2026-09-11,11:15,2658.36
HINDUNILVR,Hindustan Unilever,2026-09-11,11:45,2652.78
HINDUNILVR,Hindustan Unilever,2026-09-11,12:15,2638.67
HINDUNILVR,Hindustan Unilever,2026-09-11,12:45,2657.83
HINDUNILVR,Hindustan Unilever,2026-09-11,13:15,2657.58
HINDUNILVR,Hindustan Unilever,2026-09-11,13:45,2647.64
HINDUNILVR,Hindustan Unilever,2026-09-11,14:15,2654.37
HINDUNILVR,Hindustan Unilever,2026-09-11,14:45,2667.15
HINDUNILVR,Hindustan Unilever,2026-09-11,15:15,2681.24
HINDUNILVR,Hindustan Unilever,2026-09-14,09:15,2697.15
HINDUNILVR,Hindustan Unilever,2026-09-14,09:45,2688.48
HINDUNILVR,Hindustan Unilever,2026-09-14,10:15,2668.75
HINDUNILVR,Hindustan Unilever,2026-09-14,10:45,2673.76
HINDUNILVR,Hindustan Unilever,2026-09-14,11:15,2670.1
HINDUNILVR,Hindustan Unilever,2026-09-14,11:45,2663.37
HINDUNILVR,Hindustan Unilever,2026-09-14,12:15,2656.48
HINDUNILVR,Hindustan Unilever,2026-09-14,12:45,2661.99
HINDUNILVR,Hindustan Unilever,2026-09-14,13:15,2676.09
HINDUNILVR,Hindustan Unilever,2026-09-14,13:45,2662.65
HINDUNILVR,Hindustan Unilever,2026-09-14,14:15,2672.11
HINDUNILVR,Hindustan Unilever,2026-09-14,14:45,2687.86
HINDUNILVR,Hindustan Unilever,2026-09-14,15:15,2689.36
HINDUNILVR,Hindustan Unilever,2026-09-15,09:15,2710.37
HINDUNILVR,Hindustan Unilever,2026-09-15,09:45,2702.72
HINDUNILVR,Hindustan Unilever,2026-09-15,10:15,2697.11
HINDUNILVR,Hindustan Unilever,2026-09-15,10:45,2697.41
HINDUNILVR,Hindustan Unilever,2026-09-15,11:15,2698.08
HINDUNILVR,Hindustan Unilever,2026-09-15,11:45,2691.71
HINDUNILVR,Hindustan Unilever,2026-09-15,12:15,2691.75
HINDUNILVR,Hindustan Unilever,2026-09-15,12:45,2701.38
HINDUNILVR,Hindustan Unilever,2026-09-15,13:15,2701.13
HINDUNILVR,Hindustan Unilever,2026-09-15,13:45,2697.18
HINDUNILVR,Hindustan Unilever,2026-09-15,14:15,2709.36
HINDUNILVR,Hindustan Unilever,2026-09-15,14:45,2725.89
HINDUNILVR,Hindustan Unilever,2026-09-15,15:15,2722.59
HINDUNILVR,Hindustan Unilever,2026-09-16,09:15,2706.06
HINDUNILVR,Hindustan Unilever,2026-09-16,09:45,2695.28
HINDUNILVR,Hindustan Unilever,2026-09-16,10:15,2673.74
